transaction_id,user_id,timestamp,amount,merchant_category,merchant_name,location,payment_method,user_risk_score,is_fraud
TXN-000635,11,2026-03-05 23:19:08.244536,19.77,utilities,Torre y asociados S.A.,Cantabria,transfer,0.21,False
TXN-000636,40,2026-03-28 03:10:08.244536,108.03,gas_station,Tecnologías Baños S.Com.,Navarra,transfer,0.16,False
TXN-000637,19,2026-02-28 15:11:08.244536,167.89,utilities,Hermanos Gaya S.L.N.E,Huesca,credit_card,0.19,False
TXN-000638,5,2026-05-12 19:37:08.244536,163.84,supermarket,Cuervo & Asociados S.L.,Salamanca,debit_card,0.06,False
TXN-000639,6,2026-04-30 17:00:08.244536,82.88,restaurant,Fabra y Elías S.C.P,Barcelona,debit_card,0.15,False
TXN-000640,7,2026-03-11 16:20:08.244536,33.19,online_shopping,Manufacturas Pelayo S.A.,Ourense,debit_card,0.14,False
TXN-000641,20,2026-03-23 10:58:08.244536,100.79,utilities,Industrias Ibérica S.Coop.,Vizcaya,credit_card,0.19,False
TXN-000642,20,2026-02-14 00:06:08.244536,150.12,supermarket,Instalaciones Coloma S.L.,Vizcaya,credit_card,0.17,False
TXN-000643,47,2026-04-01 11:06:08.244536,74.77,gas_station,Coello y asociados S.Com.,Cuenca,transfer,0.06,False
TXN-000644,34,2026-02-25 00:10:08.244536,244.2,utilities,Cabañas y Cabo S.A.,Vizcaya,debit_card,0.1,False
TXN-000645,19,2026-04-24 20:39:08.244536,201.2,restaurant,Hnos Moles S.Com.,Huesca,transfer,0.13,False
TXN-000646,27,2026-04-20 05:50:08.244536,173.35,utilities,Hermanos Bejarano S.Com.,Málaga,credit_card,0.2,False
TXN-000647,46,2026-02-15 05:43:08.244536,170.28,utilities,Hermanos Borrego S.A.,La Coruña,credit_card,0.14,False
TXN-000648,16,2026-04-06 02:48:08.244536,1714.04,cryptocurrency,Rodolfo Pla Torrents S.L.,Serbia,debit_card,0.7,True
TXN-000649,35,2026-03-24 13:56:08.244536,177.06,online_shopping,Javi Morcillo Pina S.Com.,Ourense,debit_card,0.08,False
TXN-000650,2,2026-03-23 10:58:08.244536,156.77,restaurant,Danilo Tamarit Almazán S.A.,Valladolid,credit_card,0.07,False
TXN-000651,15,2026-03-13 11:38:08.244536,5.0,utilities,Sancho & Asociados S.A.,Granada,debit_card,0.3,False
TXN-000652,34,2026-03-13 23:11:08.244536,221.1,online_shopping,Hnos Vicente S.L.,Vizcaya,debit_card,0.1,False
TXN-000653,49,2026-02-27 01:59:08.244536,151.1,restaurant,Banco Uría y asociados S.L.L.,Salamanca,debit_card,0.28,False
TXN-000654,3,2026-03-05 14:59:08.244536,152.87,utilities,Compañía Seco S.A.,Murcia,credit_card,0.12,False
TXN-000655,37,2026-02-20 11:38:08.244536,122.98,restaurant,Gámez y asociados S.Coop.,Castellón,credit_card,0.17,False
TXN-000656,23,2026-02-12 10:00:08.244536,115.29,supermarket,Logística Landa S.L.,Barcelona,debit_card,0.24,False
TXN-000657,38,2026-04-19 00:20:08.244536,189.86,utilities,Familia Roldán S.L.L.,Pontevedra,transfer,0.23,False
TXN-000658,15,2026-03-26 01:04:08.244536,53.41,restaurant,Despacho Guzman & Asociados S.L.,Granada,debit_card,0.08,False
TXN-000659,44,2026-04-16 18:42:08.244536,148.2,gas_station,Instalaciones Quintero y asociados S.L.,Ciudad,credit_card,0.27,False
TXN-000660,38,2026-05-01 12:09:08.244536,221.63,supermarket,Hnos Carrión S.L.L.,Pontevedra,credit_card,0.12,False
TXN-000661,42,2026-04-08 19:36:08.244536,105.96,restaurant,Soluciones Hoyos y asociados S.L.,Granada,credit_card,0.14,False
TXN-000662,4,2026-03-18 05:22:08.244536,42.93,supermarket,Banco VPL S.C.P,Cantabria,debit_card,0.06,False
TXN-000663,4,2026-03-03 08:02:08.244536,68.32,online_shopping,Desarrollo Internacionales S.Coop.,Cantabria,credit_card,0.14,False
TXN-000664,13,2026-04-30 22:17:08.244536,81.06,restaurant,Distribuciones QWK S.Com.,Melilla,credit_card,0.17,False
TXN-000665,32,2026-02-27 00:12:08.244536,185.07,restaurant,Pepito Tamayo Pastor S.Com.,Lleida,transfer,0.17,False
TXN-000666,25,2026-04-19 21:42:08.244536,184.85,supermarket,Canals y Solís S.L.N.E,Lugo,credit_card,0.07,False
TXN-000667,39,2026-05-01 19:20:08.244536,106.44,supermarket,Barceló y asociados S.Coop.,Zaragoza,debit_card,0.26,False
TXN-000668,20,2026-03-26 15:32:08.244536,5.0,supermarket,Despacho Castellana S.A.,Vizcaya,transfer,0.19,False
TXN-000669,12,2026-02-24 09:39:08.244536,818.6,cryptocurrency,Mario Zapata Prieto S.Coop.,Bulgaria,credit_card,0.83,True
TXN-000670,34,2026-02-28 07:45:08.244536,169.11,utilities,Desarrollo Santamaria S.L.,Vizcaya,credit_card,0.1,False
TXN-000671,9,2026-02-22 08:45:08.244536,94.1,gas_station,Suministros Avanzadas S.C.P,Pontevedra,debit_card,0.26,False
TXN-000672,1,2026-03-06 05:14:08.244536,51.25,supermarket,Distribuciones XNM S.L.,Baleares,debit_card,0.25,False
TXN-000673,37,2026-03-02 21:20:08.244536,50.1,restaurant,Farmaceútica MRS S.L.N.E,Castellón,debit_card,0.23,False
TXN-000674,5,2026-02-21 20:27:08.244536,171.83,restaurant,Compañía Arenas S.A.,Salamanca,credit_card,0.22,False
TXN-000675,42,2026-04-28 20:34:08.244536,52.41,utilities,Zamorano & Asociados S.Com.,Granada,debit_card,0.17,False
TXN-000676,42,2026-04-19 03:53:08.244536,5.0,utilities,Minería Montalbán S.A.,Granada,credit_card,0.1,False
TXN-000677,5,2026-04-18 02:50:08.244536,159.05,supermarket,Minería Azcona S.A.D,Salamanca,credit_card,0.15,False
TXN-000678,46,2026-02-24 07:46:08.244536,73.67,online_shopping,Grupo Rosselló S.A.,La Coruña,credit_card,0.22,False
TXN-000679,43,2026-04-27 05:36:08.244536,199.63,online_shopping,Farmaceútica Manrique & Asociados S.L.N.E,Asturias,transfer,0.05,False
TXN-000680,6,2026-02-26 08:38:08.244536,85.7,restaurant,Transportes Paredes y asociados S.A.U,Barcelona,debit_card,0.29,False
TXN-000681,24,2026-05-08 12:48:08.244536,161.94,supermarket,Osuna y Salom S.L.,Las Palmas,debit_card,0.3,False
TXN-000682,9,2026-04-25 00:41:08.244536,45.69,gas_station,Carro y asociados S.L.,Pontevedra,transfer,0.25,False
TXN-000683,1,2026-04-02 15:38:08.244536,5.0,supermarket,Corominas y Ricart S.A.,Baleares,credit_card,0.29,False
TXN-000684,28,2026-02-14 03:51:08.244536,75.81,restaurant,Comercializadora Alarcón y asociados S.A.,Cuenca,transfer,0.08,False
TXN-000685,19,2026-02-18 12:52:08.244536,175.86,utilities,Soluciones Ibérica S.Com.,Huesca,transfer,0.17,False
TXN-000686,40,2026-04-30 19:34:08.244536,107.35,gas_station,Giralt y Mora S.C.P,Navarra,credit_card,0.29,False
TXN-000687,48,2026-03-04 08:17:08.244536,82.05,utilities,Roldán y asociados S.L.,Granada,transfer,0.21,False
TXN-000688,47,2026-03-27 03:52:08.244536,47.27,restaurant,Talleres UJI S.L.,Cuenca,credit_card,0.11,False
TXN-000689,33,2026-04-15 19:07:08.244536,26.89,gas_station,Ramis y Carpio S.Coop.,Girona,credit_card,0.09,False
TXN-000690,12,2026-03-06 14:41:08.244536,169.1,restaurant,Promociones Ortega S.Com.,Castellón,transfer,0.1,False
TXN-000691,22,2026-04-08 12:29:08.244536,103.82,online_shopping,Fernandez y asociados S.L.U.,León,debit_card,0.26,False
TXN-000692,15,2026-02-11 22:15:08.244536,82.86,utilities,Hermanos Peña S.Com.,Granada,debit_card,0.21,False
TXN-000693,36,2026-03-17 17:13:08.244536,182.65,gas_station,Restauración Alcaraz S.A.T.,Pontevedra,debit_card,0.06,False
TXN-000694,30,2026-02-13 06:18:08.244536,105.06,gas_station,Instalaciones Cerezo S.A.,Albacete,debit_card,0.16,False
TXN-000695,23,2026-03-21 09:04:08.244536,73.89,supermarket,Rodríguez y asociados S.Com.,Barcelona,transfer,0.1,False
TXN-000696,0,2026-04-22 07:01:08.244536,103.5,gas_station,Banco OPWN S.Coop.,Madrid,credit_card,0.13,False
TXN-000697,10,2026-02-19 09:36:08.244536,70.26,supermarket,Instalaciones Marin & Asociados S.Coop.,León,credit_card,0.22,False
TXN-000698,6,2026-02-15 23:13:08.244536,143.3,restaurant,Hnos Codina S.L.,Barcelona,transfer,0.26,False
TXN-000699,37,2026-05-11 10:13:08.244536,79.86,restaurant,Distribuciones Lago S.L.,Castellón,credit_card,0.13,False
TXN-000700,36,2026-02-23 19:49:08.244536,193.91,gas_station,Despacho Viana & Asociados S.Coop.,Pontevedra,credit_card,0.25,False
TXN-000701,45,2026-05-11 12:00:08.244536,14.25,gas_station,Espiridión Tello Blanes S.Com.,Málaga,transfer,0.12,False
TXN-000702,14,2026-04-19 13:14:08.244536,171.91,utilities,Manuela Pardo Cobo S.A.,Melilla,transfer,0.17,False
TXN-000703,44,2026-03-06 00:32:08.244536,196.51,gas_station,Tamara Pellicer Cerezo S.L.N.E,Ciudad,credit_card,0.2,False
TXN-000704,5,2026-05-07 11:18:08.244536,182.38,restaurant,Banca Privada Barba S.A.U,Salamanca,debit_card,0.12,False
TXN-000705,20,2026-03-23 10:15:08.244536,115.01,utilities,Hermanos Escobar S.A.U,Vizcaya,credit_card,0.23,False
TXN-000706,4,2026-03-29 09:00:08.244536,54.34,supermarket,Valentina Mancebo Estevez S.A.,Cantabria,debit_card,0.19,False
TXN-000707,29,2026-02-18 06:00:08.244536,97.97,online_shopping,Comercial Prado S.Com.,Álava,transfer,0.27,False
TXN-000708,43,2026-05-08 08:44:08.244536,206.35,restaurant,Familia Villar S.A.,Asturias,transfer,0.16,False
TXN-000709,17,2026-02-24 16:53:08.244536,109.39,restaurant,Transportes Anguita S.A.,Santa Cruz de Tenerife,debit_card,0.17,False
TXN-000710,46,2026-05-10 11:30:08.244536,100.95,utilities,Transportes OPE S.Com.,La Coruña,credit_card,0.28,False
TXN-000711,2,2026-02-24 08:02:08.244536,148.66,utilities,Comercial Quirós & Asociados S.Coop.,Valladolid,debit_card,0.22,False
TXN-000712,47,2026-03-03 04:29:08.244536,92.89,restaurant,Almagro y Iñiguez S.L.L.,Cuenca,debit_card,0.06,False
TXN-000713,17,2026-03-28 05:48:08.244536,86.5,restaurant,Claudia Montes Salas S.A.,Santa Cruz de Tenerife,credit_card,0.08,False
TXN-000714,22,2026-04-23 00:30:08.244536,82.37,online_shopping,Tecnologías DQ S.L.,León,credit_card,0.11,False
TXN-000715,17,2026-04-27 06:55:08.244536,81.98,utilities,Comercial Ibérica S.A.,Santa Cruz de Tenerife,credit_card,0.12,False
TXN-000716,22,2026-02-16 11:43:08.244536,91.25,online_shopping,Supermercados del Mediterráneo S.Com.,León,transfer,0.3,False
TXN-000717,37,2026-03-14 05:42:08.244536,121.43,gas_station,Piquer y Ochoa S.A.,Castellón,credit_card,0.08,False
TXN-000718,29,2026-05-01 09:05:08.244536,141.41,utilities,Aguilar y Galindo S.L.U.,Álava,credit_card,0.09,False
TXN-000719,5,2026-04-20 11:58:08.244536,177.54,restaurant,Acevedo & Asociados S.L.,Salamanca,transfer,0.27,False
TXN-000720,11,2026-04-23 09:51:08.244536,5.0,utilities,Anselma Carrillo Moles S.Com.,Cantabria,credit_card,0.14,False
TXN-000721,16,2026-04-19 05:55:08.244536,126.65,restaurant,Farmaceútica Meléndez S.Coop.,Murcia,credit_card,0.15,False
TXN-000722,25,2026-04-01 18:51:08.244536,151.85,gas_station,Hnos Aramburu S.C.P,Lugo,credit_card,0.05,False
TXN-000723,28,2026-04-02 19:59:08.244536,34.17,restaurant,Heraclio Albero Toro S.Com.,Cuenca,credit_card,0.3,False
TXN-000724,25,2026-04-14 14:30:08.244536,80.47,supermarket,Familia Alfaro S.L.N.E,Lugo,debit_card,0.08,False
TXN-000725,23,2026-04-19 11:19:08.244536,102.34,utilities,Larrea y Aragón S.L.,Barcelona,credit_card,0.24,False
TXN-000726,8,2026-02-25 09:58:08.244536,131.36,supermarket,Soluciones SFOI S.Com.,Zamora,debit_card,0.05,False
TXN-000727,48,2026-02-20 20:33:08.244536,49.22,online_shopping,Yáñez y Bastida S.Coop.,Granada,debit_card,0.05,False
TXN-000728,24,2026-02-20 00:58:08.244536,110.55,supermarket,Hotel Diéguez S.Coop.,Las Palmas,transfer,0.07,False
TXN-000729,3,2026-04-08 13:30:08.244536,184.22,utilities,Transportes Gonzalez S.A.,Murcia,credit_card,0.17,False
TXN-000730,36,2026-04-16 11:15:08.244536,205.7,gas_station,Infraestructuras Machado S.A.,Pontevedra,debit_card,0.15,False
TXN-000731,6,2026-04-29 02:38:08.244536,125.55,restaurant,Promociones QZY S.Com.,Barcelona,credit_card,0.21,False
TXN-000732,49,2026-04-25 20:38:08.244536,646.08,cryptocurrency,Maricruz Arana Enríquez S.C.P,Guyana,debit_card,0.81,True
TXN-000733,10,2026-05-12 09:02:08.244536,126.72,supermarket,Edmundo Santana Lozano S.L.U.,León,transfer,0.1,False
TXN-000734,16,2026-03-31 14:20:08.244536,157.78,restaurant,Distribuciones Galindo y asociados S.L.,Murcia,debit_card,0.18,False
TXN-000735,40,2026-05-07 04:56:08.244536,103.89,gas_station,Tecnologías DRM S.L.,Navarra,transfer,0.23,False
TXN-000736,40,2026-05-07 19:04:08.244536,112.99,gas_station,Hotel HP S.C.P,Navarra,transfer,0.28,False
TXN-000737,17,2026-02-27 02:14:08.244536,130.12,restaurant,Escribano & Asociados S.A.,Santa Cruz de Tenerife,credit_card,0.28,False
TXN-000738,11,2026-03-17 21:39:08.244536,70.0,online_shopping,Francisco Javier Alcázar Tenorio S.L.,Cantabria,transfer,0.1,False
TXN-000739,20,2026-04-02 02:51:08.244536,51.94,supermarket,Néstor Morán Redondo S.Coop.,Vizcaya,transfer,0.07,False
TXN-000740,38,2026-03-18 00:29:08.244536,165.83,utilities,Banco Ramis S.L.,Pontevedra,credit_card,0.2,False
TXN-000741,26,2026-03-24 02:29:08.244536,1519.27,gambling,Fábrica GWW S.L.L.,Belarús,credit_card,0.7,True
TXN-000742,14,2026-04-16 05:42:08.244536,186.79,utilities,Llano y asociados S.L.L.,Melilla,credit_card,0.09,False
TXN-000743,27,2026-04-25 12:57:08.244536,168.27,utilities,Supermercados Castellana S.L.,Málaga,credit_card,0.21,False
TXN-000744,11,2026-03-04 21:42:08.244536,10.93,online_shopping,Alimentación Amador S.A.,Cantabria,credit_card,0.19,False
TXN-000745,17,2026-04-04 09:39:08.244536,95.02,restaurant,Coral Estévez Gracia S.L.N.E,Santa Cruz de Tenerife,debit_card,0.21,False
TXN-000746,35,2026-03-20 07:46:08.244536,185.33,restaurant,Instalaciones JLS S.L.N.E,Ourense,debit_card,0.3,False
TXN-000747,46,2026-03-06 01:49:08.244536,69.36,utilities,Manufacturas Castellana S.A.,La Coruña,transfer,0.07,False
TXN-000748,48,2026-03-21 15:22:08.244536,160.93,online_shopping,Manufacturas Gallardo S.Coop.,Granada,transfer,0.2,False
TXN-000749,32,2026-03-02 21:01:08.244536,104.2,restaurant,Apolonia Montenegro Puerta S.L.,Lleida,transfer,0.05,False
TXN-000750,41,2026-03-03 19:42:08.244536,33.1,supermarket,Hnos Gibert S.L.,Burgos,debit_card,0.08,False
TXN-000751,25,2026-03-30 07:34:08.244536,134.93,gas_station,Farmaceútica Ibéricos S.L.L.,Lugo,debit_card,0.17,False
TXN-000752,14,2026-03-30 11:12:08.244536,192.67,supermarket,Casandra Gutierrez Ortuño S.L.,Melilla,transfer,0.11,False
TXN-000753,46,2026-03-07 10:49:08.244536,70.28,online_shopping,Boix & Asociados S.C.P,La Coruña,debit_card,0.16,False
TXN-000754,33,2026-03-10 14:59:08.244536,13.03,gas_station,Hotel Belmonte y asociados S.L.,Girona,transfer,0.23,False
TXN-000755,5,2026-03-31 01:02:08.244536,161.67,restaurant,Almagro & Asociados S.A.,Salamanca,transfer,0.27,False
TXN-000756,46,2026-05-12 00:56:08.244536,179.59,utilities,Morales & Asociados S.A.,La Coruña,transfer,0.29,False
TXN-000757,6,2026-03-19 12:05:08.244536,75.25,supermarket,Talleres Española S.L.N.E,Barcelona,transfer,0.25,False
TXN-000758,9,2026-04-30 01:24:08.244536,461.21,luxury,Servicios Caro S.Com.,Bulgaria,debit_card,0.77,True
TXN-000759,4,2026-03-01 02:40:08.244536,84.09,supermarket,Distribuciones Iberia S.L.N.E,Cantabria,credit_card,0.12,False
TXN-000760,41,2026-02-22 00:49:08.244536,69.87,restaurant,Martín Agullo Mesa S.Coop.,Burgos,transfer,0.09,False
TXN-000761,5,2026-02-13 19:39:08.244536,170.09,supermarket,Hortensia Sanabria Adadia S.A.,Salamanca,debit_card,0.13,False
TXN-000762,38,2026-03-05 13:43:08.244536,183.84,supermarket,Soluciones Ferrándiz y asociados S.Coop.,Pontevedra,transfer,0.12,False
TXN-000763,7,2026-03-19 01:13:08.244536,54.73,online_shopping,Alimentación Canals S.A.,Ourense,transfer,0.06,False
TXN-000764,47,2026-04-02 11:49:08.244536,68.8,gas_station,Puig y Seco S.Com.,Cuenca,debit_card,0.15,False
TXN-000765,24,2026-03-16 03:01:08.244536,87.16,gas_station,Grupo Vaquero S.L.,Las Palmas,transfer,0.25,False
TXN-000766,37,2026-04-20 18:30:08.244536,126.88,restaurant,Supermercados Española S.A.,Castellón,credit_card,0.29,False
TXN-000767,24,2026-03-12 13:45:08.244536,137.1,gas_station,Hermanos Catalán S.L.,Las Palmas,transfer,0.25,False
TXN-000768,0,2026-03-05 14:08:08.244536,174.91,gas_station,Baltasar Tudela Rivas S.A.,Madrid,transfer,0.15,False
TXN-000769,27,2026-03-15 13:00:08.244536,152.75,utilities,Hermanos Coronado S.L.,Málaga,debit_card,0.06,False
TXN-000770,21,2026-03-05 03:51:08.244536,173.74,restaurant,Grupo Valenciano S.Com.,Cuenca,debit_card,0.17,False
TXN-000771,35,2026-02-12 19:15:08.244536,156.29,restaurant,Suárez y Espejo S.Com.,Ourense,debit_card,0.26,False
TXN-000772,4,2026-02-14 07:15:08.244536,37.62,supermarket,Vilar y Amador S.L.,Cantabria,credit_card,0.2,False
TXN-000773,33,2026-02-27 10:35:08.244536,64.14,supermarket,Cifuentes & Asociados S.L.L.,Girona,debit_card,0.24,False
TXN-000774,19,2026-02-12 05:19:08.244536,154.53,restaurant,Logística Prieto y asociados S.C.P,Huesca,debit_card,0.29,False
TXN-000775,36,2026-05-07 03:52:08.244536,157.47,gas_station,Cebrián Vera Barba S.Coop.,Pontevedra,transfer,0.14,False
TXN-000776,17,2026-04-17 17:25:08.244536,94.91,restaurant,Alimentación Tena & Asociados S.L.,Santa Cruz de Tenerife,credit_card,0.3,False
TXN-000777,47,2026-04-21 06:17:08.244536,69.17,restaurant,Alemán y Redondo S.L.,Cuenca,credit_card,0.12,False
TXN-000778,4,2026-02-21 09:23:08.244536,86.46,supermarket,Fábrica Prats & Asociados S.L.L.,Cantabria,debit_card,0.29,False
TXN-000779,32,2026-04-26 09:32:08.244536,105.06,gas_station,Soluciones Campillo y asociados S.A.,Lleida,credit_card,0.22,False
TXN-000780,25,2026-02-14 06:04:08.244536,170.53,supermarket,Familia Blanca S.A.,Lugo,debit_card,0.09,False
TXN-000781,17,2026-04-27 19:34:08.244536,113.18,utilities,Despacho Ibérica S.Com.,Santa Cruz de Tenerife,credit_card,0.29,False
TXN-000782,3,2026-02-15 23:10:08.244536,159.03,utilities,Aránzazu Ríos Ocaña S.L.,Murcia,transfer,0.18,False
TXN-000783,36,2026-04-16 05:40:08.244536,119.52,online_shopping,Desarrollo Moya S.A.,Pontevedra,debit_card,0.21,False
TXN-000784,21,2026-02-19 15:38:08.244536,170.11,utilities,Criado y Carretero S.A.U,Cuenca,debit_card,0.22,False
TXN-000785,31,2026-03-20 15:02:08.244536,169.11,utilities,Yésica Arana Duque S.A.,Almería,transfer,0.23,False
TXN-000786,34,2026-03-13 01:57:08.244536,201.56,utilities,Hermanos Román S.L.L.,Vizcaya,debit_card,0.24,False
TXN-000787,10,2026-03-18 23:43:08.244536,145.34,supermarket,Logística FOBH S.L.L.,León,debit_card,0.26,False
TXN-000788,46,2026-04-07 19:25:08.244536,167.55,utilities,Juanito Conde Collado S.L.,La Coruña,credit_card,0.1,False
TXN-000789,2,2026-04-10 13:27:08.244536,135.59,restaurant,Ruperta Quesada Suarez S.Coop.,Valladolid,credit_card,0.06,False
TXN-000790,25,2026-03-02 10:04:08.244536,168.62,supermarket,Calzada & Asociados S.A.,Lugo,transfer,0.29,False
TXN-000791,23,2026-05-04 06:11:08.244536,87.13,supermarket,Tecnologías Globales S.Coop.,Barcelona,debit_card,0.05,False
TXN-000792,2,2026-03-27 23:25:08.244536,142.62,restaurant,Despacho OLMH S.Com.,Valladolid,debit_card,0.28,False
TXN-000793,48,2026-02-27 00:26:08.244536,90.2,online_shopping,Promociones del Mediterráneo S.L.N.E,Granada,credit_card,0.18,False
TXN-000794,2,2026-03-08 01:53:08.244536,144.46,utilities,León y Angulo S.A.,Valladolid,credit_card,0.2,False
TXN-000795,16,2026-03-20 14:17:08.244536,129.24,supermarket,Farmaceútica Mate S.L.,Murcia,credit_card,0.23,False
TXN-000796,10,2026-02-14 05:01:08.244536,158.49,online_shopping,Osvaldo Camino Cuéllar S.A.,León,transfer,0.16,False
TXN-000797,32,2026-04-04 23:19:08.244536,118.93,gas_station,Finanzas Villalonga S.A.,Lleida,debit_card,0.08,False
TXN-000798,5,2026-04-27 00:39:08.244536,176.73,supermarket,Talleres Cornejo S.L.L.,Salamanca,transfer,0.13,False
TXN-000799,10,2026-02-13 03:47:08.244536,89.66,supermarket,Supermercados HJJ S.Coop.,León,credit_card,0.24,False
TXN-000800,43,2026-03-29 01:39:08.244536,159.47,online_shopping,Farmaceútica Diaz S.A.,Asturias,transfer,0.18,False
TXN-000801,10,2026-03-05 01:02:08.244536,134.92,supermarket,Morante y asociados S.A.T.,León,transfer,0.27,False
TXN-000802,9,2026-04-16 14:38:08.244536,86.26,supermarket,Distribuciones LBS S.C.P,Pontevedra,debit_card,0.22,False
TXN-000803,30,2026-02-11 15:38:08.244536,139.2,gas_station,Arellano & Asociados S.A.T.,Albacete,credit_card,0.24,False
TXN-000804,12,2026-04-28 19:50:08.244536,167.64,supermarket,Familia Arce S.L.U.,Castellón,transfer,0.17,False
TXN-000805,5,2026-05-09 22:35:08.244536,179.0,supermarket,Servicios Bravo S.L.N.E,Salamanca,debit_card,0.08,False
TXN-000806,39,2026-04-17 10:30:08.244536,154.43,supermarket,Pombo & Asociados S.Com.,Zaragoza,transfer,0.3,False
TXN-000807,13,2026-05-10 07:56:08.244536,114.84,online_shopping,Transportes del Norte S.A.,Melilla,debit_card,0.2,False
TXN-000808,31,2026-04-06 05:29:08.244536,224.99,online_shopping,Teresa Molins Posada S.A.,Almería,credit_card,0.29,False
TXN-000809,19,2026-03-08 07:52:08.244536,188.06,restaurant,Promociones Amador y asociados S.L.N.E,Huesca,transfer,0.15,False
TXN-000810,35,2026-04-18 01:18:08.244536,172.21,online_shopping,Inversiones EY S.Coop.,Ourense,credit_card,0.11,False
TXN-000811,15,2026-03-23 21:36:08.244536,67.9,utilities,Oliva y Sevillano S.Com.,Granada,credit_card,0.13,False
TXN-000812,31,2026-04-08 06:59:08.244536,162.07,online_shopping,Fabra y asociados S.L.,Almería,credit_card,0.08,False
TXN-000813,41,2026-04-24 16:59:08.244536,54.77,restaurant,Construcción Salmerón S.Coop.,Burgos,credit_card,0.11,False
TXN-000814,13,2026-02-28 01:42:08.244536,100.82,restaurant,Grupo Ruano S.L.,Melilla,debit_card,0.14,False
TXN-000815,49,2026-04-17 04:27:08.244536,165.71,gas_station,Teodoro Cuevas Gordillo S.A.,Salamanca,debit_card,0.3,False
TXN-000816,47,2026-05-06 17:30:08.244536,116.56,gas_station,Transportes del Mediterráneo S.L.,Cuenca,debit_card,0.05,False
TXN-000817,22,2026-04-07 12:35:08.244536,82.47,supermarket,Logística Collado y asociados S.Coop.,León,debit_card,0.25,False
TXN-000818,23,2026-02-28 14:31:08.244536,1087.44,luxury,Lucía Gascón Alegria S.L.N.E,Suecia,transfer,0.74,True
TXN-000819,49,2026-02-23 21:39:08.244536,98.79,gas_station,Minería BNO S.L.N.E,Salamanca,debit_card,0.05,False
TXN-000820,27,2026-05-01 22:30:08.244536,140.33,gas_station,Acero y asociados S.L.N.E,Málaga,credit_card,0.19,False
TXN-000821,10,2026-03-16 19:43:08.244536,134.62,online_shopping,Suministros Amorós S.A.,León,transfer,0.19,False
TXN-000822,28,2026-03-15 17:26:08.244536,616.69,cryptocurrency,Onofre Ferrera Alegria S.A.,Camboya,credit_card,0.76,True
TXN-000823,20,2026-02-14 07:13:08.244536,65.78,utilities,Núñez y Alberdi S.L.L.,Vizcaya,credit_card,0.11,False
TXN-000824,39,2026-03-12 07:50:08.244536,84.88,supermarket,Despacho Madrigal y asociados S.Coop.,Zaragoza,debit_card,0.27,False
TXN-000825,10,2026-03-19 01:51:08.244536,125.62,supermarket,Marina Molina Mur S.Coop.,León,transfer,0.24,False
TXN-000826,31,2026-05-09 11:16:08.244536,172.76,online_shopping,Sevilla y Mercader S.L.L.,Almería,debit_card,0.17,False
TXN-000827,30,2026-05-06 18:12:08.244536,77.36,online_shopping,Distribuciones Reguera S.C.P,Albacete,transfer,0.28,False
TXN-000828,42,2026-02-11 14:02:08.244536,46.66,restaurant,Mena y Giralt S.Com.,Granada,transfer,0.07,False
TXN-000829,4,2026-03-29 22:22:08.244536,110.13,supermarket,Finanzas Integrales S.Coop.,Cantabria,debit_card,0.12,False
TXN-000830,11,2026-04-13 07:00:08.244536,35.43,online_shopping,Alimentación SGY S.Coop.,Cantabria,credit_card,0.13,False
TXN-000831,24,2026-03-20 02:58:08.244536,156.36,supermarket,Manufacturas Globales S.Coop.,Las Palmas,transfer,0.21,False
TXN-000832,27,2026-04-07 01:37:08.244536,144.62,utilities,Industrias Vázquez & Asociados S.A.T.,Málaga,transfer,0.21,False
TXN-000833,18,2026-03-12 13:02:08.244536,160.66,restaurant,Minería del Mediterráneo S.A.U,Almería,transfer,0.26,False
TXN-000834,9,2026-03-31 12:28:08.244536,83.24,supermarket,Talleres Atienza S.Coop.,Pontevedra,credit_card,0.18,False
TXN-000835,20,2026-02-15 23:47:08.244536,105.39,supermarket,Construcción Feijoo S.A.,Vizcaya,debit_card,0.09,False
TXN-000836,18,2026-03-25 03:31:08.244536,164.77,online_shopping,Banca Privada Álamo S.A.,Almería,credit_card,0.1,False
TXN-000837,6,2026-05-12 13:11:08.244536,104.2,restaurant,Sanz & Asociados S.L.L.,Barcelona,credit_card,0.25,False
TXN-000838,41,2026-03-17 08:45:08.244536,46.22,supermarket,Fabregat & Asociados S.Com.,Burgos,credit_card,0.15,False
TXN-000839,44,2026-02-12 21:18:08.244536,2264.54,gambling,Familia Batalla S.A.,Liechtenstein,credit_card,0.74,True
TXN-000840,4,2026-02-27 08:46:08.244536,27.52,supermarket,Fortunato Bueno Nevado S.A.,Cantabria,debit_card,0.06,False
TXN-000841,39,2026-03-16 04:18:08.244536,135.0,supermarket,Marcelo Barceló Abascal S.L.N.E,Zaragoza,transfer,0.12,False
TXN-000842,3,2026-03-29 03:42:08.244536,163.01,supermarket,Promociones RN S.Coop.,Murcia,debit_card,0.1,False
TXN-000843,12,2026-04-07 05:10:08.244536,1178.07,cryptocurrency,Isern y asociados S.L.N.E,Angola,transfer,0.79,True
TXN-000844,25,2026-03-27 01:15:08.244536,99.8,gas_station,Inmobiliaria SMRW S.A.,Lugo,credit_card,0.11,False
TXN-000845,45,2026-03-28 05:23:08.244536,30.54,gas_station,Banca Privada Gárate S.Com.,Málaga,credit_card,0.27,False
